compound_chembl_id,standard_inchi_key,smiles,hERG_blocker,pIC50,median_pIC50_equiv,std_pIC50_equiv,high_discordance,label_conflict,label_source,best_evidence_tier,n_measurements,n_exact_potency,n_pct_inhibition,n_censored,n_activator_rows,endpoints_used,source
CHEMBL1926763,ACBPZQONZQVIAJ-RWXRFDSASA-N,COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,0,4.62,4.62,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL251030,ACCULLWIBRVLMN-UHFFFAOYSA-N,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,1,5.585,5.585,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1257447,ACFIBJLBHXWBFG-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccccc3)C2)n1C,1,5.2,5.2,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3703264,ACFKJXYIJBZGDF-UHFFFAOYSA-N,CCc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,1,5.349,5.349,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,"bindingdb,chembl"
CHEMBL1234899,ACFOZQUWTKSSQQ-UHFFFAOYSA-N,Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,1,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL540930,ACHAGBFZZOHGJZ-UHFFFAOYSA-N,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4439388,ACHRXCFQSFJGIT-UHFFFAOYSA-N,COc1ccc2c(=O)c(O)c(-c3cc(C)cs3)oc2c1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4753941,ACIRYYGVYGOFQP-UHFFFAOYSA-N,CCOc1ccc2cc(-c3nn(CC(C)(C)CO)c(N)c3C(N)=O)ccc2c1,0,4.523,4.523,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3940897,ACKJXZGTUCARLB-KNQAVFIVSA-N,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1,1,5.6,5.6,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL470849,ACMJXMGGOZMZJM-UHFFFAOYSA-N,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,1,6.2,6.2,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
ACNAPZHYUZOZJN-UHFFFAOYSA-N,ACNAPZHYUZOZJN-UHFFFAOYSA-N,CCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,1,8.333,8.333,0.0,False,False,exact_potency,1,2,2,0,0,0,IC50,bindingdb
CHEMBL4293999,ACOZPXLCYUQMHS-UHFFFAOYSA-N,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,1,5.537,5.537,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1643361,ACQAMOITEMIUTC-UHFFFAOYSA-N,Nc1nccc2cc(CNCCc3ccccc3)ccc12,1,5.5,5.5,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL272694,ACRMNEFOWLXFLY-UHFFFAOYSA-N,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(C)c5CC4)n3C)cccc2n1,1,5.3,5.3,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4744156,ACSDSFPAGHERCC-UHFFFAOYSA-N,CNc1cc(F)cc2c(O)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4175981,ACSQLTBPYZSGBA-GMXVVIOVSA-N,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,0,,,,False,False,censored_rescue,3,2,0,0,2,0,IC50,chembl
CHEMBL4280886,ACWHQZBPZWADKQ-UHFFFAOYSA-N,Brc1ccc(Nc2ccc(CN3CCC4(CC3)OCCc3sccc34)cc2)cc1,1,5.37,5.37,0.379,False,False,exact_potency,1,2,2,0,0,0,IC50,chembl
CHEMBL4213750,ACWOWTRNWOHCCC-UHFFFAOYSA-N,COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCN1CCN(CCN)CC1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1097067,ACXGVPVKIDOSSY-FQEVSTJZSA-N,Cc1ccccc1[C@@H]1CCc2c(C(=O)NC(C)C)cc3c(nc(C)n3C)c2O1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3943236,ACYSIZUFQATBIE-JPJDGNMPSA-N,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@@H](N1CCN(CCO)CC1)C2,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3972807,ACYSIZUFQATBIE-WJTOECGUSA-N,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@H](N1CCN(CCO)CC1)C2,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2165084,ACYWZPXRNUHROM-UHFFFAOYSA-N,NC(=O)c1ccn(-c2cccc(OC(=O)NCCCCCCc3ccccc3)c2)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL252818,ACZCVZUKGWGYJX-UHFFFAOYSA-N,CC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,1,6.053,6.053,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL1258503,ACZXUEYRPYGYKP-OPVJXMOQSA-N,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC(=O)Nc2ccccc2)c1,1,9.143,9.143,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2403842,ADAQBVKANMBBGO-UHFFFAOYSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C(=O)CN(C)C)CC1,0,4.611,4.611,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
ADBKEHLANBKOSA-PADGLLGNSA-N,ADBKEHLANBKOSA-PADGLLGNSA-N,O=C1Nc2cc(F)c([C@@H](O)CN3C[C@H]4C[C@H](Oc5ccccc5)C[C@@]4(O)C3)cc2CO1,1,5.26,5.26,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL502,ADEBPBSSDYVVLD-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,5.7,5.7,0.569,False,False,exact_potency,1,3,3,0,0,0,IC50,chembl
CHEMBL493781,ADEMYEDPMWTMAN-UHFFFAOYSA-N,Nc1ccnc(N2CCC(N(C(=O)C3CC3)c3ccccn3)CC2)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,Ki,chembl
CHEMBL4159395,ADFNWMJLDNOFFX-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL522894,ADHCEOHLWFBYCU-UHFFFAOYSA-N,Fc1ccc2c(c1)nc(-c1ccccn1)n2-c1ccc(OCCCN2CCOCC2)cc1,1,7.208,7.208,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4075428,ADHKYAXGWCBOHI-UHFFFAOYSA-N,Cn1c([S+](C)[O-])nc(-c2ccc(F)cc2)c1-c1ccnc(N)c1,0,4.081,4.081,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
ADHQMOBSCUKLBQ-UHFFFAOYSA-N,ADHQMOBSCUKLBQ-UHFFFAOYSA-N,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)CC(C)O,1,5.444,5.444,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL4441173,ADIBEGOVRYXDOX-UHFFFAOYSA-N,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2ccc(CN)s2)c1,0,4.602,4.602,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1288673,ADKFAXSAYOKAIZ-UHFFFAOYSA-N,N#Cc1ccc(CNC(=O)N(c2cccc(F)c2)C2CCN(CCC3(c4cccc(F)c4)CCN(C(=O)c4c(F)cccc4F)CC3)CC2)cc1,1,5.921,5.921,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4438231,ADLKLVOHAQDZPF-UHFFFAOYSA-N,O=c1nc(N2CCC3(CCN(CCc4ccc(F)cc4)C3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL513423,ADMTUTZDAMUJSX-PZQWHJIPSA-N,O[C@H]1C[C@H](CN2CC[C@H](c3ccc(F)cc3Cl)[C@@H](O)C2)CCc2cccnc21,0,4.886,4.886,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1084402,ADOJZMMSYUTJST-UHFFFAOYSA-N,CC(C)(C)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,1,5.959,5.959,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3219269,ADPMYXOMYHHLJF-UHFFFAOYSA-N,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(F)cc4)cc3F)CC2)c1,1,5.721,5.721,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3219001,ADQFOTNYOVDLON-UHFFFAOYSA-N,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,1,5.77,5.77,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL5085771,ADQJTHBSZROYBX-UHFFFAOYSA-N,CCC(=O)N(CC1(N2CCN(C(C)c3ccccc3)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3941777,ADRJQHQVMKDENI-BKHCZYBLSA-N,N=C(N)N/N=C/c1ccc(-c2ccc(/C=N/Nc3ccccc3Br)cc2)cc1,1,6.357,6.357,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1934523,ADRZQEOBUFIYAZ-LJQANCHMSA-N,COCCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,0,4.959,4.959,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL497992,ADSYCQHXJJBMGD-ZVZYQTTQSA-N,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,Ki,chembl
CHEMBL3417505,ADTARRIQWGUIIA-BULQSVBWSA-N,C[C@H](COc1ccc(C2=NNC(=O)C3CC23)cc1)CN1CCC[C@H]1C,1,5.097,5.097,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2164372,ADTJNFNFTUUFIJ-UCFFOFKASA-N,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C[C@@H]1CCCO1,0,4.77,4.77,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL216050,ADTVOYHHLZXZMB-VWLOTQADSA-N,CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccncc3)cc1)C2,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL175586,ADVRGUCYVUJICT-UHFFFAOYSA-N,O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,1,5.612,5.612,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL1950434,ADVSCLOHXCBWQC-KWSQCTBMSA-N,COc1cc(/C=C2\CCCN3C2=NO[C@]3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,1,5.481,5.481,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
ADXBYOLDUGFEQA-PHDIDXHHSA-N,ADXBYOLDUGFEQA-PHDIDXHHSA-N,C[C@H]1Oc2ccc(F)nc2[C@@H]1CN,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL4525297,ADYUXONSVSNWPF-UHFFFAOYSA-N,CC(c1ccc(Br)cc1)N1CCC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)CC1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3218856,ADYZVNMLQOHYDE-BAYWULLTSA-N,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL585966,ADZFTCMTEDATTQ-UHFFFAOYSA-N,COc1cc(C(=O)ON=C(N)Cc2cccc3ccccc23)cc(OC)c1OC,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1614712,AECDBHGVIIRMOI-GRGXKFILSA-N,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,1,6.886,6.886,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
AECNYUDGYFTMJZ-CRICUBBOSA-N,AECNYUDGYFTMJZ-CRICUBBOSA-N,Cc1c(OCCNCCCF)ccnc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,1,5.0,5.0,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,bindingdb
CHEMBL5094606,AEDJLTFKZRNAKJ-UHFFFAOYSA-N,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)nc3)cc(OC(C)C)c2)n1)OCC,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2041182,AEFKPNYWNAAZGP-UHFFFAOYSA-N,Cc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0,4.42,4.42,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4855359,AEFUKUPDUDNBGX-UHFFFAOYSA-N,O=C(Nc1cccc(Cl)c1)c1csc2ccccc2c1=O,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1771128,AEHATJSZWAWZQR-AQYVVDRMSA-N,CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NC[C@H]4CC[C@H](c5cccc(C(F)(F)F)c5)CC4)cc3)oc12,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1771127,AEHATJSZWAWZQR-GRGXKFILSA-N,CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NC[C@H]4CC[C@@H](c5cccc(C(F)(F)F)c5)CC4)cc3)oc12,1,5.625,5.625,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2324520,AEMGUUCTPHPTFS-INIZCTEOSA-N,CC(C#N)=C1CCN(c2ccc(N3C[C@H](Cn4cc(F)nn4)OC3=O)cc2F)CC1,0,4.678,4.678,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3912712,AEMPUAWUDAMJBV-QFIPXVFZSA-N,Cc1ccc(C2=C(c3nnn[nH]3)C(=O)N[C@@](c3ccc(OCCCC(F)(F)F)cc3)(C(F)(F)F)C2)cc1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
AENFZRBXHCJOOC-UHFFFAOYSA-N,AENFZRBXHCJOOC-UHFFFAOYSA-N,Fc1cccc(Oc2ccccc2N2CCC3(CC2)CNCCO3)c1,1,5.8,5.8,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL3774425,AENHFZZMNBETCL-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4cccc(C(F)(F)F)c4)C3C2)nnc1-c1cnccn1,1,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
AENUUQTUDHOBSJ-UHFFFAOYSA-N,AENUUQTUDHOBSJ-UHFFFAOYSA-N,Cc1cc(-c2cnn(Cc3ccn(C)n3)c2)ccc1Cl,1,5.537,5.537,0.902,False,True,exact_potency,1,2,2,0,0,0,IC50,bindingdb
CHEMBL4081529,AEOJHOWLRNVRDE-UHFFFAOYSA-N,CC(C)Cc1cc(CNS(=O)(=O)c2cccc3cccnc23)nn1-c1ccc(F)cc1,1,5.796,5.796,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4085785,AEQCGWPDBPIBAU-UHFFFAOYSA-N,NS(=O)(=O)c1cccc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)n1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1173017,AEQHEVDDTLOOMD-UHFFFAOYSA-N,c1ccc(N2CCN(CCCCCCN3CCN(c4ccnc5ccccc45)CC3)CC2)cc1,1,5.42,5.42,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4069245,AEQJLXICIKRMCT-IBGZPJMESA-N,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,0,4.682,4.682,0.024,False,False,exact_potency,1,3,2,0,1,0,IC50,chembl
CHEMBL4067988,AERPBVMWPMWINJ-UHFFFAOYSA-N,CN(C)CCCNc1ccc(-c2ccc(F)c(Cl)c2)o1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1257214,AEUDDHALUDWNEZ-UHFFFAOYSA-N,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5ccc(F)cc54)C3)n2C)s1,1,5.2,5.2,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2010872,AEULIVPVIDOLIN-UHFFFAOYSA-N,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,0,4.699,4.699,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4129900,AEVBKHYZLRNEBV-UHFFFAOYSA-N,COc1ccc(NC(=S)NCCCn2cncc2C)cc1OCCCN,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL513893,AEWLECDUIOHVBW-QBNMFFNISA-N,COc1ccc2c(c1)C(=O)O[C@]21CC[C@H](C(=O)N(C)CCN2CCCCC2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2171022,AEWQIKDEAWAPPV-UHFFFAOYSA-N,O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1079480,AEXFOTSQBUVBKJ-PGRDOPGGSA-N,Cc1cnc(-c2nnc(SCCCN3C[C@@H]4C[C@]4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,1,6.1,6.1,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3900409,AEXFXNFMSAAELR-RXVVDRJESA-N,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1099208,AEZTVIRXMXYESO-NRFANRHFSA-N,COC1CN(C(=O)c2cc3c(nc(C)n3C)c3c2CC[C@@H](c2ccc(Cl)cc2C)O3)C1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3590449,AFAKQMFVFSCGKW-UHFFFAOYSA-N,O=C(O)CN(CCOc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1,1,6.408,6.408,0.251,False,False,exact_potency,1,2,2,0,0,0,Kd|Ki,chembl
CHEMBL1834642,AFBZMWCSHPIYMB-JNSHFYNHSA-N,Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C(N)=O)CC3)C2)c2cc(C(F)(F)F)ccc21,0,4.495,4.495,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1170009,AFCJQVSLDHWRJB-UHFFFAOYSA-N,COCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4229155,AFCVBBFSNCLHTN-UHFFFAOYSA-N,CC(c1ccncc1)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,Ki,chembl
CHEMBL1809067,AFEDHDLLXVXFNK-UHFFFAOYSA-N,COc1cc(N2CCN(C(N)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
AFFDEZDCXSAKBU-UHFFFAOYSA-N,AFFDEZDCXSAKBU-UHFFFAOYSA-N,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(OC)c1C(=O)NCCOCCOCCOP(=O)(O)O,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
AFGMJXNSQZQXOY-UHFFFAOYSA-N,AFGMJXNSQZQXOY-UHFFFAOYSA-N,COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N(C)CCO)c3C2)ccc1O,0,4.481,4.481,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL3582322,AFHKVSNSPKNANW-KBMIEXCESA-N,Cn1cc([C@@]2(c3noc(O)n3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,1,5.921,5.921,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2179543,AFIZEQKQIKDZQH-UHFFFAOYSA-N,O=C(c1ccc(Cl)o1)N1CC2CNCC(C2)C1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL2010830,AFJBIEFMCXULHJ-UHFFFAOYSA-N,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,1,5.602,5.602,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3736358,AFLJTEIJRPLXFQ-NDEPHWFRSA-N,O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1cccc(C(F)(F)F)c1)C2,0,,,,False,False,pct_inhibition,2a,2,0,1,1,0,IC50|Inhibition,chembl
AFLLEYDANXDWBB-NIYFSFCBSA-N,AFLLEYDANXDWBB-NIYFSFCBSA-N,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2)N1CC1(F)COC1,1,5.357,5.357,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,bindingdb
CHEMBL25437,AFLYNEOQVCMCBV-JDFRZJQESA-N,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,0,4.456,4.456,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL1684686,AFMHXICRIXRSPP-GHDARCQNSA-N,CCC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2)C1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4781765,AFNLQGLNMCZATE-LBPRGKRZSA-N,C[C@H](Oc1cc2cc(C(N)=O)ccc2nc1N)c1cc2[nH]ncc2cc1-n1cccn1,0,4.886,4.886,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL3422294,AFOGPCFYZNMGKY-UHFFFAOYSA-N,CCN(CC)CC(C)(C)C/N=C(/Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12)c1ccccc1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4633246,AFOVOYRODSYDMK-UHFFFAOYSA-N,Cc1c(Cc2ccc(C(F)(F)F)nc2)c[nH]c1C(=O)NC1CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,EC50,chembl
CHEMBL1086514,AFPODXVEPNVDCE-HXUWFJFHSA-N,C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc(-n4ccc(=O)cc4)cc3)ccc2c1,1,5.0,5.0,0.426,False,True,exact_potency,1,2,2,0,0,0,IC50|Ki,chembl
CHEMBL4642592,AFRXCTUPOJKNDG-UHFFFAOYSA-N,CC(=O)N1CCC(c2ccc(-c3cc(C(=O)O)cc4cc(-c5ccc(C(F)(F)F)cc5)ccc34)cc2)CC1,0,4.796,4.796,,False,False,exact_potency,1,1,1,0,0,0,EC50,chembl
CHEMBL2424930,AFSCYOPZXDQKCL-DEOSSOPVSA-N,O=c1ccc2ncc(F)c3c2n1C[C@@]3(F)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1,0,4.796,4.796,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4214756,AFSFDOMLBGCXCS-ZDUSSCGKSA-N,CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(C(=O)N2Cc3cn(-c4cncc(F)c4)nc3C2)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2315925,AFSXROFWADTOSY-QBNMFFNISA-N,Cc1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNc4ncnc5ccc(C(F)(F)F)cc45)C3)CC2)s1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3651854,AFTBNZZMNUUEFO-UHFFFAOYSA-N,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,0,4.682,4.682,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
